"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:13:44,FALSE,NA,"915308910369755136",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","44ICE",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:13:36,FALSE,NA,"915308877134139393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Southappie",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:13:26,FALSE,NA,"915308835606118400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TrumpsBlonde",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:12:59,FALSE,NA,"915308719784759297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IBTGOG",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:08:52,FALSE,NA,"915307687428182016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarenKareval",795,TRUE,FALSE,NA,NA
"@SalAlbaneseNYC I read an article about your effort with #UNIONS prior to #election #primary. Their support could make or break your shot.",FALSE,1,"SalAlbaneseNYC",2017-10-03 20:07:12,FALSE,NA,"915307268215853056","1011406980","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","MassTransitKrow",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:03:11,FALSE,NA,"915306256667107328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joolsleblanc",795,TRUE,FALSE,NA,NA
"#Facebook will share #Russian-bought #election interference ads with #congress
by @JoshConstine via @TechCrunch

<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>… https://t.co/RegCZoFwqK",FALSE,0,NA,2017-10-03 20:03:03,TRUE,NA,"915306223196672001",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","GppeVassallo",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:02:30,FALSE,NA,"915306084990152705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RalphHoggatt",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 20:01:10,FALSE,NA,"915305747893932033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stormestone",795,TRUE,FALSE,NA,NA
"RT @jbarnesnews: Very quiet at Ward 5 Kennedy Youth Center polling place for #NewBedford preliminary #election. @southcoasttoday https://t.…",FALSE,0,NA,2017-10-03 19:59:52,FALSE,NA,"915305420041965568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AimeeC_SCT",3,TRUE,FALSE,NA,NA
"Prettiest #polling place contest, anyone? (Click for vertical photo) #Buttonwood Warming House, #NewBedford.… https://t.co/VFSMIeoZws",FALSE,2,NA,2017-10-03 19:58:11,TRUE,NA,"915304995129524225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbarnesnews",2,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:57:57,FALSE,NA,"915304940393959425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoosiers1986",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:57:43,FALSE,NA,"915304880503508994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Suweetpea",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:57:16,FALSE,NA,"915304766263107584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeanWoodside",795,TRUE,FALSE,NA,NA
"100 (10-3): Federal government notifies 21 states of #election #hacking",FALSE,0,NA,2017-10-03 19:57:10,FALSE,NA,"915304742938484736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","sassafras4ucom",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:56:25,FALSE,NA,"915304554505408512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herbsweeney42",795,TRUE,FALSE,NA,NA
"@GlobalCalgary @scottfeeglobal @DuaneBratt @planetjanetyyc He has a temper.....regardless of his ability to control… https://t.co/g4T91IYVer",FALSE,0,"GlobalCalgary",2017-10-03 19:56:16,TRUE,"915015738926100481","915304516483997699","18228708","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Draco74403",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:56:08,FALSE,NA,"915304481356681216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rose4Austin2018",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:55:32,FALSE,NA,"915304330919628800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LattyDian",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:55:01,FALSE,NA,"915304199432351744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeHutchens4",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:55:01,FALSE,NA,"915304198794874880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnnyjay21",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:54:57,FALSE,NA,"915304181682106371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnaApp91838450",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:53:56,FALSE,NA,"915303925875712000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenjaminFlankin",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:53:36,FALSE,NA,"915303841666564098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hrenee80",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:51:13,FALSE,NA,"915303243357470720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrgdup1973",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:49:02,FALSE,NA,"915302695686234112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMeemStreams",795,TRUE,FALSE,NA,NA
"RT @crpietschmann: @realDonaldTrump So does that mean your name will be in the next #election?",FALSE,0,NA,2017-10-03 19:46:54,FALSE,NA,"915302155988414464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JSlate__",2,TRUE,FALSE,NA,NA
"Mark #Zuckerberg #Begs for #Forgiveness After @Facebook #Accused of #Influencing #Election https://t.co/D4uE7kdn4T… https://t.co/4cty6pGo6j",FALSE,1,NA,2017-10-03 19:40:31,TRUE,NA,"915300549985230849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zeusFanHouse",1,FALSE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-03 19:37:15,FALSE,NA,"915299729831088135",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mauricechekro",268,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:37:10,FALSE,NA,"915299709262139393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sicily1952",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:37:06,FALSE,NA,"915299690513682434",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LibertyQueenUSA",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:35:37,FALSE,NA,"915299319502303233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerryBluhm",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:34:30,FALSE,NA,"915299038186131456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kitten_nc",795,TRUE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-03 19:31:32,FALSE,NA,"915298289737662465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","amuobi_maduekwe",44,TRUE,FALSE,NA,NA
"RT @PhxSoul: Join Maricopa County Recorder @Adrian_Fontes tonight at Pilgrim Rest Baptist Church in Phoenix #voting #election #voterrights…",FALSE,0,NA,2017-10-03 19:30:13,FALSE,NA,"915297959712931840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariadmlopez",1,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:29:27,FALSE,NA,"915297766057881603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baalter",795,TRUE,FALSE,NA,NA
"RT @JackieKentNews: Longest line I've seen is at @UNM student union. Students excited to weigh in on mayoral race #vote #election https://t…",FALSE,0,NA,2017-10-03 19:29:20,FALSE,NA,"915297736190078976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jfleck",2,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 19:28:47,FALSE,NA,"915297599426572289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobobray",795,TRUE,FALSE,NA,NA
"RT @zerodoubtzone: #Russian linked Ads didn’t reach most #Facebook users until AFTER #election https://t.co/bUADiKV7Kv",FALSE,0,NA,2017-10-03 19:26:16,FALSE,NA,"915296963586695168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","williamlharbuck",4,TRUE,FALSE,NA,NA
"Join Maricopa County Recorder @Adrian_Fontes tonight at Pilgrim Rest Baptist Church in Phoenix #voting #election… https://t.co/dSERAFuIB2",FALSE,0,NA,2017-10-03 19:26:13,TRUE,NA,"915296952790556672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhxSoul",1,FALSE,FALSE,NA,NA
